,Geography,Gender,EB,Age,EstimatedSalary,NumOfProducts,CreditScore,Tenure,HasCrCard,IsActiveMember,Exited
5334,1.0,1.0,9.021875070868998e-05,0.08108108108108109,0.6272493523131458,0.3333333333333333,0.872,0.2,1.0,1.0,0.0
5335,0.0,0.0,0.0,0.2837837837837838,0.6872705843408046,0.0,0.602,0.8,1.0,0.0,0.0
5336,0.0,0.0,9.224786800992949e-05,0.5,0.6173804598339141,0.0,0.36,0.4,0.0,1.0,1.0
5337,0.5,0.0,0.0,0.527027027027027,0.19466789078356983,0.6666666666666667,0.93,0.5,0.0,0.0,1.0
5338,1.0,0.0,5.4176898934743e-05,0.21621621621621623,0.889289877183271,0.0,0.7299999999999999,0.9,0.0,0.0,1.0
5339,1.0,0.0,0.0003743299169209773,0.5,0.1576219528965016,0.0,0.2919999999999999,0.4,1.0,1.0,1.0
5340,0.5,1.0,0.0,0.3243243243243243,0.6818932708073621,0.0,0.66,0.0,1.0,0.0,0.0
5341,0.0,0.0,7.334419816080247e-05,0.445945945945946,0.6527099337986778,0.0,0.592,0.4,0.0,0.0,0.0
5342,1.0,1.0,0.00024678339347018876,0.39189189189189194,0.32815803909273333,0.0,0.914,0.1,1.0,1.0,0.0
5343,0.0,1.0,0.0,0.39189189189189194,0.9665611565904544,0.3333333333333333,0.7539999999999999,0.7000000000000001,1.0,0.0,0.0
5344,0.0,1.0,0.0,0.09459459459459457,0.23650418614977728,0.3333333333333333,0.874,0.5,1.0,0.0,0.0
5345,0.0,1.0,0.0,0.21621621621621623,0.5040401858377475,0.3333333333333333,0.912,0.6000000000000001,0.0,0.0,0.0
5346,0.0,1.0,0.00011198913857537329,0.1756756756756757,0.5457202162806548,0.0,0.5059999999999999,0.1,1.0,0.0,0.0
5347,0.5,1.0,0.0,0.1891891891891892,0.45582158096098174,0.0,0.598,0.1,0.0,1.0,1.0
5348,1.0,1.0,8.125483166884595e-05,0.3108108108108108,0.8765052562519721,0.0,0.394,0.30000000000000004,1.0,0.0,1.0
5349,1.0,1.0,7.587268767718003e-05,0.1891891891891892,0.6371702997636274,0.3333333333333333,0.668,0.30000000000000004,1.0,1.0,0.0
5350,0.0,0.0,0.00015094172317288145,0.527027027027027,0.3558119300393187,0.3333333333333333,0.254,0.9,1.0,1.0,1.0
5351,1.0,1.0,0.00010526055954577457,0.3108108108108108,0.5559185402205911,0.0,0.41600000000000004,0.2,1.0,1.0,0.0
5352,0.0,0.0,0.0,0.0675675675675676,0.7087913895777047,0.3333333333333333,0.6900000000000001,0.1,1.0,1.0,0.0
5353,0.5,1.0,0.0001040691306697752,0.22972972972972977,0.3633705518877053,0.0,0.4839999999999999,0.6000000000000001,1.0,0.0,1.0
5354,0.0,1.0,9.565072231868885e-05,0.1756756756756757,0.8641891300619208,0.0,0.878,0.4,1.0,1.0,0.0
5355,0.0,0.0,7.874960433006762e-05,0.14864864864864863,0.7904492379022195,0.0,0.4939999999999999,0.1,1.0,0.0,0.0
5356,1.0,1.0,7.669135042597294e-05,0.39189189189189194,0.8409455102962332,0.0,0.9779999999999999,0.2,1.0,1.0,1.0
5357,1.0,1.0,0.0001721460426415876,0.1756756756756757,0.36472763148880716,0.3333333333333333,0.10999999999999999,0.5,1.0,1.0,0.0
5358,0.0,1.0,0.0,0.2837837837837838,0.2418571973623481,0.3333333333333333,0.616,0.7000000000000001,1.0,0.0,0.0
5359,1.0,1.0,0.00047924285444351643,0.3243243243243243,0.11563139279801221,0.0,0.668,0.1,1.0,1.0,1.0
5360,0.0,1.0,0.0,0.22972972972972977,0.3283508075021164,0.3333333333333333,0.566,1.0,1.0,0.0,0.0
5361,0.0,1.0,0.0,0.37837837837837845,0.8534069503637598,0.3333333333333333,0.47799999999999987,0.9,1.0,0.0,0.0
5362,1.0,0.0,0.0004585364199066268,0.25675675675675674,0.13678901335077498,0.3333333333333333,0.7999999999999999,0.1,1.0,1.0,0.0
5363,0.5,1.0,8.372258431028261e-05,0.445945945945946,0.7624131104520482,0.6666666666666667,0.842,0.5,1.0,1.0,1.0
5364,1.0,1.0,0.0001136716140076611,0.2027027027027027,0.5269098698925747,0.3333333333333333,0.924,0.2,0.0,1.0,0.0
5365,0.5,1.0,0.0,0.2837837837837838,0.24091480736410326,0.3333333333333333,0.378,0.2,1.0,1.0,0.0
5366,1.0,0.0,4.649128262235896e-05,0.3243243243243243,0.501610053760134,0.6666666666666667,0.64,0.5,1.0,1.0,0.0
5367,0.0,1.0,0.0,0.3108108108108108,0.3282598988203373,0.0,0.646,0.5,1.0,1.0,0.0
5368,0.0,0.0,0.0003998725020319642,0.5945945945945947,0.0883606384409711,0.0,0.376,0.30000000000000004,0.0,0.0,1.0
5369,0.5,1.0,0.00010485574734774436,0.4594594594594595,0.5567085656680213,0.0,0.45000000000000007,0.8,0.0,0.0,1.0
5370,0.0,1.0,0.0,0.3108108108108108,0.6707966110763577,0.3333333333333333,0.664,0.6000000000000001,0.0,1.0,1.0
5371,0.0,1.0,0.00018302552824079233,0.2027027027027027,0.3958603546638704,0.0,0.7239999999999999,0.30000000000000004,1.0,0.0,1.0
5372,0.5,0.0,0.0,0.2837837837837838,0.4154990801621555,0.3333333333333333,0.4959999999999999,0.5,1.0,1.0,0.0
5373,0.5,1.0,0.0,0.16216216216216217,0.31951691386527414,0.3333333333333333,0.852,0.6000000000000001,0.0,1.0,0.0
5374,0.5,0.0,7.298464951397424e-05,0.0675675675675676,0.4544657014744908,0.0,0.5119999999999999,1.0,0.0,1.0,0.0
5375,0.5,1.0,0.00013805789837300643,0.27027027027027034,0.380359424325023,0.0,0.672,0.7000000000000001,1.0,1.0,0.0
5376,0.5,1.0,0.00013269195528404265,0.27027027027027034,0.5195022624660655,0.0,0.9999999999999999,0.1,0.0,1.0,0.0
5377,0.0,1.0,0.00010634262029328762,0.7297297297297298,0.7111297128875808,0.3333333333333333,0.584,0.1,1.0,1.0,0.0
5378,1.0,1.0,8.318849650761721e-05,0.12162162162162166,0.7376779982488327,0.3333333333333333,0.5119999999999999,0.2,1.0,0.0,0.0
5379,0.0,0.0,5.5132745787931106e-05,0.040540540540540515,0.8458060744801129,0.0,0.5539999999999999,0.7000000000000001,1.0,1.0,0.0
5380,0.5,1.0,0.0,0.24324324324324326,0.7062223942386497,0.3333333333333333,0.9999999999999999,0.0,1.0,0.0,0.0
5381,1.0,1.0,8.939901595147774e-05,0.1891891891891892,0.7473071178297528,0.3333333333333333,0.9999999999999999,0.9,1.0,1.0,0.0
5382,0.0,0.0,0.00011924180018414238,0.2972972972972973,0.4347372174042621,0.0,0.7479999999999999,0.6000000000000001,1.0,1.0,0.0
5383,0.0,1.0,0.0,0.13513513513513514,0.8846550345558001,0.3333333333333333,0.45799999999999985,0.4,1.0,1.0,0.0
5384,0.5,1.0,0.0,0.13513513513513514,0.20174831696427006,0.0,0.7539999999999999,0.1,1.0,0.0,0.0
5385,1.0,0.0,0.0003462637602111369,0.24324324324324326,0.1333909388346587,0.0,0.926,0.6000000000000001,0.0,1.0,1.0
5386,0.0,1.0,0.00014162863274250564,0.40540540540540543,0.3934945787322689,1.0,0.584,0.9,0.0,0.0,1.0
5387,0.5,1.0,0.0,0.05405405405405406,0.8808449206899258,0.3333333333333333,0.638,1.0,1.0,0.0,0.0
5388,1.0,1.0,0.0019198287561183428,0.48648648648648657,0.024424982585836943,0.0,0.44800000000000006,0.1,0.0,0.0,1.0
5389,0.0,0.0,0.0,0.1891891891891892,0.5744926140446412,0.3333333333333333,0.848,0.4,0.0,0.0,0.0
5390,0.0,0.0,0.0,0.27027027027027034,0.46108673378307624,0.6666666666666667,0.7699999999999999,0.1,0.0,0.0,1.0
5391,0.5,0.0,0.0020165133348878633,0.12162162162162166,0.031201579750866203,0.3333333333333333,0.578,0.8,1.0,0.0,0.0
5392,0.5,1.0,0.0,0.35135135135135137,0.21505673791847119,0.3333333333333333,0.7759999999999999,0.2,1.0,0.0,1.0
5393,0.0,1.0,0.0004274543864044634,0.1891891891891892,0.13769554992501784,0.3333333333333333,0.9699999999999999,0.8,1.0,1.0,0.0
5394,0.5,0.0,0.0001232794201749426,0.35135135135135137,0.6022706168439086,0.0,0.574,0.0,1.0,1.0,0.0
5395,1.0,1.0,8.868908457004046e-05,0.40540540540540543,0.669812017047628,0.0,0.47799999999999987,0.5,0.0,1.0,0.0
5396,0.0,1.0,0.00011558720920667022,0.3243243243243243,0.6587748629994165,0.3333333333333333,0.4819999999999999,0.9,1.0,1.0,0.0
5397,0.0,0.0,0.00035398619863255776,0.2972972972972973,0.19005895062978512,0.3333333333333333,0.7459999999999999,0.7000000000000001,0.0,0.0,0.0
5398,1.0,1.0,0.00037189906486498255,0.35135135135135137,0.14067588454697422,0.0,0.9620000000000001,0.30000000000000004,1.0,1.0,1.0
5399,0.5,1.0,0.00021096399602020432,0.22972972972972977,0.2297633423991991,0.0,0.7659999999999999,0.8,1.0,1.0,0.0
5400,0.0,0.0,0.0,0.16216216216216217,0.9476762030773939,0.3333333333333333,0.7619999999999999,0.5,1.0,0.0,0.0
5401,0.0,1.0,0.0,0.39189189189189194,0.8524334073904057,0.3333333333333333,0.608,1.0,1.0,0.0,0.0
5402,0.0,1.0,0.0,0.25675675675675674,0.474214637497881,0.3333333333333333,0.9560000000000001,0.4,1.0,0.0,0.0
5403,0.5,1.0,7.318430243836536e-05,0.05405405405405406,0.806284500169766,0.0,0.47999999999999987,0.7000000000000001,1.0,1.0,0.0
5404,0.0,1.0,6.743233419548474e-05,0.25675675675675674,0.5763007367203568,0.0,0.614,0.4,1.0,1.0,0.0
5405,1.0,0.0,0.00027268402157385526,0.6216216216216217,0.30357809170775807,0.3333333333333333,0.362,0.2,1.0,1.0,0.0
5406,0.0,0.0,8.491140952192791e-05,0.39189189189189194,0.6068273020073417,0.0,0.33199999999999996,0.6000000000000001,0.0,0.0,0.0
5407,0.0,1.0,9.305102342540098e-05,0.25675675675675674,0.5084593078639009,0.3333333333333333,0.42200000000000004,0.1,0.0,1.0,0.0
5408,0.5,0.0,0.000144626475694627,0.48648648648648657,0.27063259541286194,0.3333333333333333,0.664,0.0,1.0,1.0,0.0
5409,0.5,1.0,0.0,0.13513513513513514,0.053277437995328546,0.0,0.45000000000000007,0.7000000000000001,1.0,1.0,0.0
5410,0.0,0.0,0.0,0.13513513513513514,0.20610013256265972,0.3333333333333333,0.5459999999999999,0.4,1.0,0.0,0.0
5411,0.0,0.0,0.0,0.2972972972972973,0.05351131033013652,0.3333333333333333,0.584,0.7000000000000001,1.0,0.0,0.0
5412,0.0,0.0,0.000109808192323198,0.40540540540540543,0.49455277979046997,0.0,0.858,0.2,0.0,0.0,1.0
5413,0.0,0.0,0.0,0.3243243243243243,0.9860486676477603,0.3333333333333333,0.642,0.6000000000000001,1.0,0.0,0.0
5414,0.0,0.0,8.763205770153572e-05,0.2972972972972973,0.7536160203299416,0.3333333333333333,0.2899999999999999,0.1,1.0,0.0,0.0
5415,0.0,0.0,0.00013258999625144686,0.13513513513513514,0.37387845539249,0.0,0.9999999999999999,0.1,0.0,1.0,0.0
5416,0.0,1.0,0.0,0.4324324324324324,0.3968672508224535,0.3333333333333333,0.5599999999999999,0.8,0.0,1.0,0.0
5417,0.0,1.0,0.0,0.1891891891891892,0.04376562961762848,0.3333333333333333,0.47599999999999987,0.1,1.0,1.0,0.0
5418,1.0,1.0,7.568982201460889e-05,0.22972972972972977,0.8855901738616038,0.0,0.42400000000000004,0.30000000000000004,0.0,1.0,0.0
5419,0.5,0.0,0.00010981258502348523,0.5135135135135136,0.4250658937928572,0.0,0.7799999999999999,0.4,1.0,1.0,1.0
5420,0.0,1.0,0.00018171663610778497,0.13513513513513514,0.4434314477032556,0.3333333333333333,0.6900000000000001,0.5,1.0,1.0,0.0
5421,0.0,0.0,0.0,0.2837837837837838,0.47991613199060507,0.3333333333333333,0.47799999999999987,0.7000000000000001,0.0,0.0,0.0
5422,0.0,0.0,5.790846688095605e-05,0.1756756756756757,0.8339852955957293,0.0,0.5139999999999999,0.1,1.0,1.0,0.0
5423,0.0,1.0,0.0,0.22972972972972977,0.34362946661406163,0.3333333333333333,0.888,0.6000000000000001,1.0,1.0,0.0
5424,1.0,1.0,9.19646262205945e-05,0.35135135135135137,0.7344675916550031,0.0,0.45999999999999985,0.9,0.0,0.0,1.0
5425,1.0,0.0,6.715866238235614e-05,0.35135135135135137,0.7436502185958759,0.3333333333333333,0.588,0.8,0.0,0.0,0.0
5426,0.5,0.0,0.0,0.24324324324324326,0.21563559319915052,0.0,0.572,0.1,1.0,0.0,0.0
5427,1.0,1.0,0.00030133341624511556,0.24324324324324326,0.20155299831133872,0.3333333333333333,0.4979999999999999,0.30000000000000004,1.0,1.0,0.0
5428,0.0,0.0,0.0,0.22972972972972977,0.4881583691242513,0.3333333333333333,0.31399999999999995,0.2,1.0,0.0,0.0
5429,0.0,0.0,0.0,0.40540540540540543,0.3253183178993594,0.3333333333333333,0.664,0.7000000000000001,1.0,0.0,0.0
5430,0.0,0.0,0.0,0.08108108108108109,0.8316965270183302,0.3333333333333333,0.7279999999999999,0.7000000000000001,1.0,0.0,0.0
5431,0.0,0.0,9.771651240711398e-05,0.09459459459459457,0.6095225093996477,0.0,0.6920000000000001,0.8,1.0,0.0,0.0
5432,0.5,1.0,0.0,0.445945945945946,0.8762057276469902,0.0,0.4979999999999999,0.0,1.0,1.0,0.0
5433,0.0,1.0,0.00021338793122426588,0.25675675675675674,0.2808941753937501,0.0,0.45399999999999985,0.2,1.0,0.0,0.0
5434,0.5,0.0,0.0,0.1891891891891892,0.658130651477216,0.3333333333333333,0.7659999999999999,0.5,1.0,0.0,0.0
5435,0.0,0.0,0.0,0.2027027027027027,0.7616300356684064,0.0,0.594,0.4,1.0,0.0,0.0
5436,0.0,0.0,0.0,0.21621621621621623,0.8292259910821483,0.3333333333333333,0.9620000000000001,0.2,0.0,0.0,0.0
5437,1.0,1.0,3.9178785439690165e-05,0.16216216216216217,0.883489723268572,0.0,0.386,0.6000000000000001,1.0,1.0,0.0
5438,0.0,1.0,0.00012404871448187113,0.21621621621621623,0.609521009256384,0.0,0.658,0.7000000000000001,1.0,0.0,0.0
5439,1.0,0.0,0.00011391132588661774,0.5810810810810811,0.6183192994931016,0.3333333333333333,0.7259999999999999,0.4,1.0,0.0,0.0
5440,1.0,1.0,0.00013112173455533287,0.3378378378378379,0.5982221802182108,0.0,0.68,0.2,0.0,0.0,1.0
5441,0.0,1.0,0.00019107736925278848,0.14864864864864863,0.3341006566127065,0.0,0.8019999999999999,0.1,1.0,0.0,0.0
5442,1.0,0.0,0.00011963636890318127,0.3378378378378379,0.47436255162368,0.0,0.5259999999999999,1.0,0.0,0.0,1.0
5443,0.5,1.0,0.00012768877347562775,0.13513513513513514,0.38150218345852027,0.0,0.7020000000000001,0.1,0.0,1.0,0.0
5444,0.0,1.0,0.00032147713407077865,0.2027027027027027,0.19873607929557272,0.3333333333333333,0.6960000000000001,0.5,0.0,1.0,0.0
5445,0.0,0.0,0.0,0.24324324324324326,0.900740220691076,0.3333333333333333,0.20199999999999996,0.2,1.0,1.0,0.0
5446,0.0,1.0,0.00021663005360822148,0.13513513513513514,0.41617384460215945,0.3333333333333333,0.63,0.8,1.0,0.0,0.0
5447,1.0,1.0,0.0017529770735544479,0.4324324324324324,0.02533901987639819,0.0,0.7519999999999999,0.9,0.0,1.0,0.0
5448,1.0,0.0,8.974390279407882e-05,0.35135135135135137,0.662128783298805,0.0,0.5159999999999999,0.5,0.0,1.0,1.0
5449,0.0,0.0,0.0,0.37837837837837845,0.5452819744285579,0.0,0.398,0.7000000000000001,1.0,1.0,0.0
5450,0.0,1.0,0.0,0.2027027027027027,0.5783803853267987,0.3333333333333333,0.906,0.6000000000000001,1.0,0.0,0.0
5451,0.0,1.0,5.525388999343722e-05,0.3378378378378379,0.7470200904186348,0.3333333333333333,0.626,0.4,1.0,0.0,0.0
5452,0.0,0.0,0.0001610804531211425,0.36486486486486486,0.44944202171307357,0.3333333333333333,0.41600000000000004,0.1,0.0,0.0,1.0
5453,0.0,0.0,0.0,0.09459459459459457,0.4124856923836226,0.3333333333333333,0.7279999999999999,0.4,0.0,0.0,0.0
5454,0.0,1.0,0.0,0.2837837837837838,0.0320297588419694,0.0,0.7079999999999999,0.5,1.0,0.0,0.0
5455,1.0,0.0,5.7982174125098124e-05,0.36486486486486486,0.9471763053371596,0.0,0.91,0.9,1.0,0.0,1.0
5456,1.0,1.0,7.083591542374173e-05,0.21621621621621623,0.8941941955456746,0.3333333333333333,0.618,0.9,1.0,0.0,0.0
5457,1.0,1.0,0.0001828591658930005,0.5945945945945947,0.21379266719971754,0.0,0.7759999999999999,1.0,1.0,1.0,0.0
5458,0.5,1.0,0.00011779411635805297,0.22972972972972977,0.45440109530460154,0.0,0.57,0.2,1.0,0.0,0.0
5459,0.5,0.0,0.0,0.24324324324324326,0.40307604376217926,0.3333333333333333,0.36,0.7000000000000001,1.0,0.0,0.0
5460,1.0,1.0,9.569777396373028e-05,0.3108108108108108,0.6032317086281739,0.3333333333333333,0.622,0.5,0.0,1.0,0.0
5461,0.5,1.0,0.00027050508047390747,0.1756756756756757,0.2070086693279208,0.3333333333333333,0.362,0.2,0.0,0.0,0.0
5462,0.0,0.0,8.3637440613899e-05,0.14864864864864863,0.5615851813848222,0.0,0.6880000000000001,0.5,0.0,0.0,0.0
5463,0.0,0.0,0.0,0.24324324324324326,0.7606565426998277,0.0,0.7619999999999999,0.6000000000000001,0.0,0.0,0.0
5464,0.0,0.0,7.11635688289473e-05,0.24324324324324326,0.8883797902699707,0.0,0.41200000000000003,0.2,0.0,1.0,0.0
5465,1.0,0.0,4.2785010834039847e-05,0.3108108108108108,0.9458322769824518,0.6666666666666667,0.594,0.1,1.0,0.0,0.0
5466,1.0,1.0,8.13906724418367e-05,0.1891891891891892,0.7970366169969231,0.0,0.9999999999999999,0.30000000000000004,0.0,1.0,0.0
5467,0.5,1.0,0.0001012917922844983,0.2027027027027027,0.7476942548013334,0.0,0.44600000000000006,0.1,1.0,1.0,0.0
5468,0.0,1.0,0.0,0.36486486486486486,0.7774806994067933,0.3333333333333333,0.4819999999999999,0.5,1.0,1.0,0.0
5469,0.0,1.0,0.0,0.040540540540540515,0.12418906005523526,0.3333333333333333,0.7459999999999999,0.4,0.0,0.0,0.0
5470,0.0,1.0,8.375742161631578e-05,0.09459459459459457,0.576934197215834,0.3333333333333333,0.5339999999999999,0.1,1.0,1.0,0.0
5471,1.0,0.0,5.6182374017785356e-05,0.2837837837837838,0.8598804685847498,0.3333333333333333,0.7079999999999999,1.0,1.0,0.0,1.0
5472,1.0,1.0,9.470704053300858e-05,0.3243243243243243,0.6305343160271806,0.0,0.21399999999999997,0.4,0.0,1.0,0.0
5473,1.0,0.0,0.000528555235986068,0.27027027027027034,0.14109732479451786,0.0,0.874,0.30000000000000004,1.0,1.0,0.0
5474,0.0,0.0,0.0,0.21621621621621623,0.6905766000653062,0.3333333333333333,0.602,0.9,1.0,0.0,0.0
5475,1.0,1.0,0.0003108131028509391,0.3243243243243243,0.2150575379948785,0.0,0.5239999999999999,0.5,1.0,1.0,0.0
5476,0.5,1.0,0.00012380392839204585,0.39189189189189194,0.41803927275054764,0.3333333333333333,0.9560000000000001,0.1,1.0,0.0,1.0
5477,0.0,0.0,0.0,0.21621621621621623,0.5943157571548082,0.3333333333333333,0.7479999999999999,0.2,1.0,1.0,0.0
5478,1.0,1.0,0.00011410914219934396,0.35135135135135137,0.4597247037092042,0.3333333333333333,0.596,0.9,1.0,1.0,0.0
5479,0.5,1.0,0.00011662341382604502,0.22972972972972977,0.47243131719079173,0.0,0.43800000000000006,0.30000000000000004,0.0,0.0,0.0
5480,1.0,0.0,0.000273729089410744,0.21621621621621623,0.235255616911415,0.3333333333333333,0.83,0.8,0.0,0.0,0.0
5481,1.0,0.0,0.000320395808344769,0.35135135135135137,0.22356095007073173,0.0,0.45399999999999985,0.1,0.0,1.0,1.0
5482,0.5,1.0,0.0,0.37837837837837845,0.8724181159300713,0.3333333333333333,0.5059999999999999,0.2,1.0,0.0,0.0
5483,0.5,1.0,0.00026291264759131924,0.13513513513513514,0.2280214260461874,0.0,0.43600000000000005,0.1,0.0,0.0,0.0
5484,1.0,1.0,0.00015288530759883056,0.36486486486486486,0.36924706309452554,0.0,0.7959999999999999,0.2,0.0,0.0,1.0
5485,0.5,1.0,0.0,0.27027027027027034,0.9826230905051432,0.3333333333333333,0.44600000000000006,0.4,1.0,1.0,0.0
5486,0.5,0.0,0.0,0.3108108108108108,0.4645598154623766,0.3333333333333333,0.842,0.5,0.0,1.0,0.0
5487,0.0,1.0,0.0,0.22972972972972977,0.15682162646532743,0.0,0.826,0.9,1.0,1.0,0.0
5488,0.0,0.0,0.00010060540457825733,0.22972972972972977,0.54866314733057,0.0,0.12,0.7000000000000001,1.0,1.0,0.0
5489,0.0,1.0,0.000339167762001326,0.2027027027027027,0.1803791262065527,0.0,0.7559999999999999,0.8,0.0,1.0,0.0
5490,0.5,0.0,0.0,0.810810810810811,0.9422089809576815,0.3333333333333333,0.61,0.2,0.0,1.0,0.0
5491,1.0,0.0,8.058713764523289e-05,0.24324324324324326,0.8498392596492965,0.3333333333333333,0.45999999999999985,0.6000000000000001,1.0,1.0,1.0
5492,0.0,1.0,0.00016935736041187973,0.22972972972972977,0.3465800483946217,0.0,0.7239999999999999,0.7000000000000001,1.0,1.0,0.0
5493,0.0,1.0,0.0,0.1756756756756757,0.18068700560903564,0.3333333333333333,0.66,0.9,1.0,0.0,0.0
5494,0.5,0.0,6.554754866352968e-05,0.40540540540540543,0.6885179034597804,0.0,0.06599999999999995,0.8,0.0,0.0,1.0
5495,0.0,1.0,0.0,0.22972972972972977,0.3579475839942714,0.3333333333333333,0.7419999999999999,1.0,1.0,0.0,0.0
5496,0.0,0.0,0.0,0.3243243243243243,0.32780300518699534,0.3333333333333333,0.5399999999999999,0.1,0.0,1.0,0.0
5497,0.5,0.0,0.00010838671179702466,0.24324324324324326,0.5091326721701922,0.0,0.848,0.8,0.0,0.0,0.0
5498,0.0,1.0,0.0002531161781168471,0.22972972972972977,0.19769257964135573,0.0,0.42600000000000005,0.30000000000000004,0.0,0.0,0.0
5499,1.0,0.0,9.508678898766024e-05,0.12162162162162166,0.554023959288112,0.3333333333333333,0.9999999999999999,0.8,1.0,1.0,0.0
5500,0.0,1.0,0.004215842902574707,0.39189189189189194,0.010783779850975768,0.0,0.662,0.9,1.0,1.0,0.0
5501,0.0,0.0,6.82468032141795e-05,0.1756756756756757,0.9503684601879478,0.0,0.5619999999999999,0.8,1.0,0.0,0.0
5502,0.5,0.0,0.00013727505666448651,0.2972972972972973,0.38892429226991176,0.0,0.5279999999999999,0.30000000000000004,1.0,1.0,0.0
5503,0.5,1.0,9.011744313388659e-05,0.08108108108108109,0.6382749052534517,0.0,0.7079999999999999,1.0,1.0,1.0,0.0
5504,0.0,1.0,0.00014255448483968877,0.1891891891891892,0.3979944084660085,0.3333333333333333,0.872,0.2,0.0,0.0,0.0
5505,0.0,0.0,0.0,0.47297297297297297,0.40307644380038293,0.3333333333333333,0.368,0.7000000000000001,1.0,1.0,0.0
5506,0.5,1.0,3.866718484834775e-05,0.21621621621621623,0.8017501671409618,0.3333333333333333,0.47999999999999987,0.0,0.0,1.0,0.0
5507,0.5,0.0,4.6768692945910644e-05,0.2972972972972973,0.5481883519876147,0.0,0.46599999999999986,0.30000000000000004,1.0,0.0,1.0
5508,0.0,0.0,0.0,0.7702702702702704,0.006327054233679315,0.3333333333333333,0.612,0.30000000000000004,1.0,1.0,0.0
5509,0.0,1.0,0.0,0.2027027027027027,0.2468397731983404,0.3333333333333333,0.4939999999999999,0.9,1.0,0.0,0.0
5510,1.0,0.0,0.0004274204244918948,0.40540540540540543,0.15786117574228337,0.3333333333333333,0.47599999999999987,0.1,1.0,0.0,1.0
5511,1.0,1.0,0.00047582680620672133,0.1891891891891892,0.10275536313717959,0.0,0.634,0.0,1.0,0.0,0.0
5512,0.0,1.0,0.00013943601413782678,0.25675675675675674,0.42290593751703287,0.0,0.5539999999999999,0.2,0.0,1.0,0.0
5513,0.0,0.0,0.0,0.2027027027027027,0.07618352552668779,0.3333333333333333,0.7159999999999999,0.8,0.0,1.0,0.0
5514,0.0,1.0,0.00011077081085168037,0.6351351351351351,0.16299651616729396,0.0,0.582,0.6000000000000001,1.0,0.0,1.0
5515,1.0,0.0,7.48389377771456e-05,0.13513513513513514,0.7792499683719795,0.3333333333333333,0.354,0.2,1.0,1.0,0.0
5516,0.0,1.0,0.0028165603498854597,0.25675675675675674,0.0161077382890066,0.0,0.4839999999999999,0.30000000000000004,1.0,1.0,0.0
5517,0.0,1.0,0.0,0.2027027027027027,0.8883696893053286,0.3333333333333333,0.22999999999999998,0.8,1.0,0.0,0.0
5518,0.0,1.0,0.0,0.2837837837837838,0.6722142964653124,0.3333333333333333,0.5559999999999999,0.6000000000000001,0.0,0.0,0.0
5519,0.0,1.0,0.0001130494297043334,0.3378378378378379,0.5551590676909645,0.0,0.656,0.1,1.0,0.0,1.0
5520,0.0,0.0,0.0002960950951037182,0.5810810810810811,0.22603388623613554,0.0,0.44000000000000006,0.6000000000000001,1.0,1.0,0.0
5521,0.0,1.0,0.00023285262446540611,0.25675675675675674,0.3360156894983471,0.0,0.93,0.1,1.0,0.0,0.0
5522,0.0,0.0,9.430762059667948e-05,0.25675675675675674,0.40491016892113196,0.3333333333333333,0.934,0.6000000000000001,1.0,0.0,0.0
5523,0.0,1.0,0.0,0.22972972972972977,0.8378874182484427,0.0,0.7339999999999999,0.4,1.0,1.0,0.0
5524,0.0,0.0,7.286502368088172e-05,0.47297297297297297,0.8005718046073399,0.3333333333333333,0.582,0.0,0.0,1.0,0.0
5525,0.0,1.0,9.094893974250378e-05,0.445945945945946,0.6391293868564447,0.3333333333333333,0.5479999999999999,1.0,1.0,1.0,0.0
5526,1.0,1.0,0.00012916924903970316,0.4189189189189189,0.6176763380902875,0.0,0.45799999999999985,0.4,1.0,1.0,0.0
5527,0.0,1.0,0.00029447206361697974,0.27027027027027034,0.20793845812275072,0.0,0.6960000000000001,0.2,1.0,1.0,0.0
5528,0.0,1.0,0.0,0.1891891891891892,0.48812911633060957,0.3333333333333333,0.59,0.4,0.0,1.0,0.0
5529,0.0,1.0,0.00013811360475022636,0.21621621621621623,0.45678467293626535,0.3333333333333333,0.682,0.8,1.0,0.0,0.0
5530,0.0,1.0,0.00011038839212665012,0.21621621621621623,0.488765227079186,0.0,0.576,0.6000000000000001,1.0,1.0,0.0
5531,0.0,0.0,6.183025711101178e-05,0.1756756756756757,0.9126714601244418,0.0,0.7099999999999999,0.30000000000000004,0.0,0.0,0.0
5532,0.0,1.0,0.0,0.2027027027027027,0.7147927627088387,0.3333333333333333,0.7399999999999999,0.9,1.0,1.0,0.0
5533,0.5,1.0,0.0,0.35135135135135137,0.053893746852824435,0.0,0.406,0.4,1.0,0.0,0.0
5534,0.0,0.0,0.0,0.14864864864864863,0.6523098455902538,0.3333333333333333,0.616,0.8,0.0,1.0,0.0
5535,1.0,0.0,7.750991142864643e-05,0.1891891891891892,0.9550057030446407,0.6666666666666667,0.596,0.8,1.0,0.0,1.0
5536,0.5,1.0,0.0,0.36486486486486486,0.7973372457069648,0.3333333333333333,0.572,0.30000000000000004,1.0,1.0,0.0
5537,1.0,0.0,0.00022367965247866773,0.3108108108108108,0.28791604598239134,0.0,0.354,1.0,1.0,1.0,0.0
5538,1.0,0.0,0.0001921994462780226,0.13513513513513514,0.20214975530163126,0.3333333333333333,0.7339999999999999,0.9,0.0,0.0,0.0
